OrderID,CustomerID,OrderDate,SalesChannel
2699,227,2022-03-14 00:00:00,Online
2700,2608,2022-06-08 00:00:00,In-store
2701,711,2021-11-09 00:00:00,Online
2702,291,2023-10-10 00:00:00,In-store
2703,1341,2022-04-18 00:00:00,Online
2704,2563,2023-03-14 00:00:00,In-store
2705,719,2022-08-17 00:00:00,In-store
2706,46,2022-07-08 00:00:00,Online
2707,1862,2023-12-20 00:00:00,In-store
2708,45,2023-09-26 00:00:00,In-store
2709,1218,2022-07-05 00:00:00,In-store
2710,521,2021-07-14 00:00:00,In-store
2711,521,2023-08-24 00:00:00,Online
2712,1201,2022-02-22 00:00:00,In-store
2713,1197,2021-09-25 00:00:00,Online
2714,1216,2021-06-02 00:00:00,Online
2715,2421,2022-12-21 00:00:00,Online
2716,1835,2022-05-26 00:00:00,Online
2717,720,2024-03-18 00:00:00,In-store
2718,924,2022-06-12 00:00:00,In-store
2719,1809,2024-04-06 00:00:00,Online
2720,677,2023-01-19 00:00:00,In-store
2721,2312,2022-08-19 00:00:00,In-store
2722,1859,2021-07-26 00:00:00,In-store
2723,2265,2023-08-11 00:00:00,In-store
2724,1242,2024-03-22 00:00:00,In-store
2725,490,2022-12-30 00:00:00,Online
2726,1765,2021-08-05 00:00:00,Online
2727,2535,2023-05-17 00:00:00,In-store
2728,1256,2022-07-17 00:00:00,Online
2729,2695,2024-04-10 00:00:00,Online
2730,1925,2023-03-13 00:00:00,Online
2731,296,2022-01-21 00:00:00,Online
2732,1789,2023-01-20 00:00:00,Online
2733,2472,2022-09-18 00:00:00,In-store
2734,757,2023-09-10 00:00:00,In-store
2735,68,2021-12-21 00:00:00,In-store
2736,1208,2021-10-28 00:00:00,Online
2737,2963,2023-07-23 00:00:00,In-store
2738,2554,2022-05-24 00:00:00,In-store
2739,1995,2022-03-16 00:00:00,In-store
2740,2774,2023-08-16 00:00:00,Online
2741,934,2021-12-16 00:00:00,Online
2742,363,2022-05-01 00:00:00,Online
2743,257,2021-08-10 00:00:00,In-store
2744,1647,2023-01-30 00:00:00,Online
2745,1682,2021-06-15 00:00:00,In-store
2746,624,2022-05-31 00:00:00,Online
2747,2003,2024-03-21 00:00:00,Online
2748,1257,2022-08-22 00:00:00,Online
2749,2124,2023-11-16 00:00:00,Online
2750,2862,2023-12-11 00:00:00,In-store
2751,308,2023-06-27 00:00:00,Online
2752,2382,2022-03-14 00:00:00,Online
2753,170,2023-11-18 00:00:00,Online
2754,393,2023-05-31 00:00:00,Online
2755,78,2024-04-17 00:00:00,Online
2756,1324,2023-05-13 00:00:00,In-store
2757,534,2022-02-06 00:00:00,Online
2758,2288,2024-01-30 00:00:00,In-store
2759,2324,2022-12-04 00:00:00,Online
2760,89,2022-11-02 00:00:00,Online
2761,174,2021-10-26 00:00:00,Online
2762,2027,2023-11-18 00:00:00,Online
2763,2859,2022-11-27 00:00:00,Online
2764,1239,2024-02-26 00:00:00,Online
2765,354,2024-03-13 00:00:00,Online
2766,2501,2022-10-24 00:00:00,In-store
2767,172,2021-06-06 00:00:00,Online
2768,426,2021-11-16 00:00:00,Online
2769,251,2021-05-11 00:00:00,Online
2770,2849,2021-12-23 00:00:00,In-store
2771,1138,2023-05-07 00:00:00,Online
2772,2355,2024-01-13 00:00:00,In-store
2773,250,2023-01-25 00:00:00,Online
2774,2513,2022-10-02 00:00:00,Online
2775,314,2022-08-05 00:00:00,In-store
2776,2381,2022-09-04 00:00:00,In-store
2777,721,2022-08-06 00:00:00,In-store
2778,309,2023-01-29 00:00:00,In-store
2779,2412,2021-09-02 00:00:00,In-store
2780,2501,2021-10-22 00:00:00,Online
2781,2142,2022-06-27 00:00:00,In-store
2782,2251,2023-11-25 00:00:00,In-store
2783,2815,2021-06-02 00:00:00,In-store
2784,762,2022-03-31 00:00:00,Online
2785,24,2023-09-08 00:00:00,In-store
2786,1757,2023-05-03 00:00:00,Online
2787,2151,2023-06-28 00:00:00,Online
2788,48,2022-04-26 00:00:00,In-store
2789,1713,2023-07-01 00:00:00,Online
2790,2840,2024-01-28 00:00:00,In-store
2791,1731,2023-11-16 00:00:00,Online
2792,2820,2022-03-31 00:00:00,In-store
2793,112,2023-04-15 00:00:00,Online
2794,2585,2023-10-15 00:00:00,In-store
2795,1136,2024-02-11 00:00:00,Online
2796,576,2021-11-10 00:00:00,Online
2797,2243,2023-04-19 00:00:00,Online
2798,684,2021-08-12 00:00:00,Online
2799,2254,2023-12-29 00:00:00,In-store
2800,2883,2023-05-05 00:00:00,In-store
2801,1360,2022-05-20 00:00:00,Online
2802,1761,2021-07-26 00:00:00,Online
2803,1242,2023-06-15 00:00:00,Online
2804,1351,2023-04-02 00:00:00,Online
2805,757,2022-04-13 00:00:00,In-store
2806,1351,2023-11-16 00:00:00,Online
2807,591,2022-02-08 00:00:00,Online
2808,399,2023-11-27 00:00:00,In-store
2809,2774,2023-07-22 00:00:00,Online
2810,928,2022-06-19 00:00:00,Online
2811,1945,2023-09-18 00:00:00,Online
2812,87,2022-06-01 00:00:00,Online
2813,255,2022-06-07 00:00:00,Online
2814,167,2023-01-09 00:00:00,In-store
2815,1460,2022-01-01 00:00:00,Online
2816,2083,2023-03-04 00:00:00,Online
2817,164,2021-08-30 00:00:00,In-store
2818,512,2023-12-07 00:00:00,In-store
2819,404,2021-10-03 00:00:00,Online
2820,2240,2022-03-26 00:00:00,Online
2821,2078,2022-12-09 00:00:00,In-store
2822,2090,2022-10-31 00:00:00,Online
2823,2107,2024-01-07 00:00:00,In-store
2824,1897,2023-04-06 00:00:00,Online
2825,869,2023-07-13 00:00:00,In-store
2826,1430,2021-05-28 00:00:00,In-store
2827,2518,2023-11-11 00:00:00,Online
2828,2938,2023-05-30 00:00:00,Online
2829,1548,2021-09-15 00:00:00,In-store
2830,2457,2023-03-15 00:00:00,In-store
2831,939,2021-10-14 00:00:00,Online
2832,2370,2022-08-20 00:00:00,In-store
2833,1631,2023-04-19 00:00:00,Online
2834,771,2021-09-23 00:00:00,In-store
2835,916,2021-05-13 00:00:00,Online
2836,2387,2022-12-06 00:00:00,Online
2837,1287,2023-10-31 00:00:00,Online
2838,530,2023-05-20 00:00:00,Online
2839,2809,2021-10-09 00:00:00,Online
2840,1511,2022-01-14 00:00:00,In-store
2841,1917,2023-09-10 00:00:00,Online
2842,546,2023-04-09 00:00:00,In-store
2843,831,2023-12-03 00:00:00,In-store
2844,639,2022-03-16 00:00:00,Online
2845,440,2021-12-17 00:00:00,In-store
2846,2267,2022-03-17 00:00:00,In-store
2847,1678,2022-06-26 00:00:00,In-store
2848,1104,2022-10-28 00:00:00,In-store
2849,1974,2023-11-11 00:00:00,In-store
2850,2981,2021-12-08 00:00:00,Online
2851,2015,2023-06-18 00:00:00,Online
2852,980,2022-12-05 00:00:00,Online
2853,626,2021-06-11 00:00:00,In-store
2854,1502,2023-04-12 00:00:00,Online
2855,1208,2023-09-18 00:00:00,Online
2856,1660,2021-12-31 00:00:00,In-store
2857,2934,2024-02-15 00:00:00,Online
2858,374,2024-05-03 00:00:00,Online
2859,2502,2022-05-09 00:00:00,Online
2860,1495,2022-08-30 00:00:00,Online
2861,2525,2023-03-12 00:00:00,In-store
2862,506,2023-05-25 00:00:00,Online
2863,2075,2022-03-09 00:00:00,Online
2864,769,2022-05-16 00:00:00,In-store
2865,1121,2023-04-04 00:00:00,In-store
2866,2741,2021-06-10 00:00:00,Online
2867,1870,2021-09-01 00:00:00,In-store
2868,2977,2023-08-03 00:00:00,In-store
2869,2893,2023-11-10 00:00:00,Online
2870,2651,2023-05-25 00:00:00,Online
2871,721,2021-09-11 00:00:00,Online
2872,1096,2022-12-29 00:00:00,Online
2873,575,2022-06-02 00:00:00,In-store
2874,897,2023-08-03 00:00:00,Online
2875,274,2022-06-24 00:00:00,Online
2876,2023,2022-12-11 00:00:00,In-store
2877,1681,2022-07-31 00:00:00,Online
2878,905,2022-09-18 00:00:00,In-store
2879,2746,2022-02-06 00:00:00,Online
2880,1140,2022-11-17 00:00:00,Online
2881,100,2022-02-08 00:00:00,In-store
2882,89,2023-10-20 00:00:00,Online
2883,1188,2023-01-20 00:00:00,In-store
2884,46,2022-02-04 00:00:00,Online
2885,1394,2024-03-27 00:00:00,Online
2886,2357,2021-08-02 00:00:00,Online
2887,1450,2021-10-24 00:00:00,Online
2888,2249,2024-01-17 00:00:00,In-store
2889,111,2021-06-09 00:00:00,Online
2890,599,2023-05-24 00:00:00,Online
2891,615,2024-02-06 00:00:00,Online
2892,2169,2022-10-06 00:00:00,In-store
2893,1574,2022-07-24 00:00:00,In-store
2894,362,2022-07-04 00:00:00,Online
2895,1057,2024-01-16 00:00:00,In-store
2896,584,2022-03-20 00:00:00,In-store
2897,1737,2021-07-04 00:00:00,Online
2898,459,2023-08-24 00:00:00,In-store
2899,2089,2024-05-02 00:00:00,In-store
2900,1346,2024-01-23 00:00:00,Online
2901,2100,2022-02-21 00:00:00,In-store
2902,1120,2023-06-04 00:00:00,In-store
2903,2787,2022-03-15 00:00:00,In-store
2904,1755,2023-09-01 00:00:00,Online
2905,1316,2022-06-24 00:00:00,Online
2906,588,2021-06-05 00:00:00,Online
2907,261,2023-07-25 00:00:00,In-store
2908,2012,2024-01-14 00:00:00,Online
2909,2293,2022-04-03 00:00:00,Online
2910,2037,2021-07-30 00:00:00,In-store
2911,1210,2022-05-10 00:00:00,In-store
2912,1705,2023-06-22 00:00:00,In-store
2913,1479,2022-02-23 00:00:00,Online
2914,2293,2022-09-07 00:00:00,Online
2915,1986,2021-09-26 00:00:00,Online
2916,113,2023-12-21 00:00:00,Online
2917,891,2023-04-07 00:00:00,Online
2918,1833,2022-01-10 00:00:00,Online
2919,2710,2024-04-30 00:00:00,In-store
2920,1851,2022-12-16 00:00:00,In-store
2921,591,2023-01-17 00:00:00,In-store
2922,1142,2022-01-23 00:00:00,Online
2923,2200,2022-08-28 00:00:00,In-store
2924,2639,2023-04-26 00:00:00,In-store
2925,2001,2021-06-12 00:00:00,In-store
2926,2760,2022-01-31 00:00:00,Online
2927,2492,2022-07-01 00:00:00,In-store
2928,1675,2021-06-02 00:00:00,In-store
2929,1879,2023-01-09 00:00:00,Online
2930,462,2022-11-10 00:00:00,In-store
2931,1288,2021-10-08 00:00:00,In-store
2932,2351,2022-11-18 00:00:00,Online
2933,483,2022-10-29 00:00:00,Online
2934,2095,2024-03-26 00:00:00,In-store
2935,819,2021-11-10 00:00:00,Online
2936,1883,2022-06-26 00:00:00,In-store
2937,2418,2022-07-01 00:00:00,Online
2938,1256,2024-03-09 00:00:00,In-store
2939,2579,2022-07-27 00:00:00,In-store
2940,1118,2021-06-08 00:00:00,In-store
2941,2168,2024-04-10 00:00:00,Online
2942,1661,2023-02-26 00:00:00,Online
2943,74,2023-11-14 00:00:00,Online
2944,670,2024-02-06 00:00:00,Online
2945,1527,2023-07-24 00:00:00,Online
2946,1556,2023-11-02 00:00:00,Online
2947,1230,2023-07-21 00:00:00,In-store
2948,1326,2023-02-12 00:00:00,Online
2949,1952,2023-10-02 00:00:00,Online
2950,1943,2023-05-14 00:00:00,Online
2951,1019,2021-06-01 00:00:00,Online
2952,852,2022-12-24 00:00:00,Online
2953,1844,2021-11-03 00:00:00,Online
2954,2837,2021-05-31 00:00:00,Online
2955,165,2023-07-24 00:00:00,Online
2956,950,2023-11-19 00:00:00,Online
2957,691,2023-09-12 00:00:00,In-store
2958,2119,2021-10-07 00:00:00,Online
2959,1685,2023-05-21 00:00:00,In-store
2960,1673,2021-10-30 00:00:00,Online
2961,1551,2023-02-16 00:00:00,In-store
2962,547,2024-05-03 00:00:00,In-store
2963,1556,2022-03-09 00:00:00,In-store
2964,1645,2022-02-24 00:00:00,Online
2965,2740,2023-09-09 00:00:00,In-store
2966,1450,2023-11-20 00:00:00,Online
2967,668,2022-06-04 00:00:00,Online
2968,1173,2022-05-08 00:00:00,Online
2969,1436,2024-04-24 00:00:00,In-store
2970,1288,2024-04-30 00:00:00,In-store
2971,1498,2023-02-23 00:00:00,Online
2972,759,2022-08-30 00:00:00,In-store
2973,800,2023-06-17 00:00:00,Online
2974,2345,2023-07-18 00:00:00,Online
2975,1181,2021-06-15 00:00:00,In-store
2976,675,2021-05-27 00:00:00,Online
2977,534,2023-11-04 00:00:00,In-store
2978,2659,2022-10-26 00:00:00,In-store
2979,1374,2023-08-06 00:00:00,Online
2980,2844,2023-11-08 00:00:00,Online
2981,467,2024-03-16 00:00:00,In-store
2982,379,2023-08-10 00:00:00,In-store
2983,182,2022-02-16 00:00:00,Online
2984,2722,2021-07-20 00:00:00,Online
2985,1041,2022-01-07 00:00:00,In-store
2986,1176,2023-02-01 00:00:00,Online
2987,1941,2021-09-17 00:00:00,Online
2988,1376,2024-02-23 00:00:00,Online
2989,2379,2021-06-22 00:00:00,In-store
2990,232,2023-03-18 00:00:00,In-store
2991,115,2022-07-03 00:00:00,Online
2992,1716,2022-01-23 00:00:00,In-store
2993,19,2023-11-11 00:00:00,In-store
2994,1045,2022-07-09 00:00:00,In-store
2995,1015,2021-09-02 00:00:00,Online
2996,2626,2023-12-15 00:00:00,Online
2997,411,2022-09-20 00:00:00,In-store
2998,418,2023-12-18 00:00:00,Online
2999,2559,2023-11-19 00:00:00,In-store
3000,2740,2023-03-06 00:00:00,Online
3001,2512,2023-09-20 00:00:00,In-store
3002,2721,2023-03-17 00:00:00,In-store
3003,666,2023-05-23 00:00:00,In-store
3004,1162,2021-09-08 00:00:00,Online
3005,1626,2021-09-15 00:00:00,In-store
3006,1562,2022-11-12 00:00:00,Online
3007,1578,2022-05-17 00:00:00,Online
3008,1355,2023-10-29 00:00:00,In-store
3009,1662,2022-10-24 00:00:00,In-store
3010,649,2022-07-23 00:00:00,Online
3011,1972,2022-09-28 00:00:00,Online
3012,1491,2021-06-30 00:00:00,In-store
3013,295,2022-05-09 00:00:00,In-store
3014,1529,2022-07-11 00:00:00,In-store
3015,303,2022-03-12 00:00:00,Online
3016,942,2021-08-29 00:00:00,Online
3017,2462,2023-03-06 00:00:00,Online
3018,2237,2022-12-06 00:00:00,In-store
3019,1850,2021-06-10 00:00:00,In-store
3020,1482,2022-11-20 00:00:00,In-store
3021,221,2022-10-04 00:00:00,Online
3022,2453,2021-06-03 00:00:00,Online
3023,2324,2022-06-05 00:00:00,Online
3024,573,2023-11-24 00:00:00,In-store
3025,1510,2022-10-12 00:00:00,In-store
3026,2455,2023-12-17 00:00:00,Online
3027,946,2022-08-30 00:00:00,Online
3028,1152,2023-11-09 00:00:00,Online
3029,848,2023-09-15 00:00:00,Online
3030,684,2024-02-07 00:00:00,In-store
3031,1090,2022-12-15 00:00:00,In-store
3032,1730,2022-10-15 00:00:00,In-store
3033,2592,2023-10-21 00:00:00,In-store
3034,2917,2021-12-20 00:00:00,In-store
3035,1778,2022-04-28 00:00:00,In-store
3036,225,2023-03-08 00:00:00,In-store
3037,2923,2021-09-23 00:00:00,Online
3038,924,2023-05-02 00:00:00,In-store
3039,1355,2022-12-24 00:00:00,In-store
3040,900,2023-06-22 00:00:00,Online
3041,332,2024-01-31 00:00:00,Online
3042,436,2022-06-06 00:00:00,In-store
3043,972,2022-03-18 00:00:00,In-store
3044,2863,2021-10-01 00:00:00,Online
3045,7,2023-02-13 00:00:00,Online
3046,249,2022-03-13 00:00:00,Online
3047,370,2022-02-13 00:00:00,In-store
3048,2760,2022-09-24 00:00:00,In-store
3049,1860,2023-06-28 00:00:00,In-store
3050,1601,2023-12-24 00:00:00,Online
3051,1903,2023-11-13 00:00:00,Online
3052,1895,2022-08-15 00:00:00,Online
3053,1017,2022-05-27 00:00:00,Online
3054,2682,2021-07-07 00:00:00,Online
3055,2934,2024-03-20 00:00:00,In-store
3056,383,2024-01-24 00:00:00,In-store
3057,202,2022-01-13 00:00:00,In-store
3058,740,2021-07-07 00:00:00,In-store
3059,2256,2023-09-26 00:00:00,Online
3060,719,2023-02-07 00:00:00,In-store
3061,2598,2023-07-28 00:00:00,Online
3062,1125,2021-07-17 00:00:00,Online
3063,707,2022-07-27 00:00:00,In-store
3064,262,2021-10-13 00:00:00,In-store
3065,1610,2023-12-27 00:00:00,In-store
3066,2044,2024-03-02 00:00:00,Online
3067,698,2024-03-20 00:00:00,In-store
3068,1511,2023-02-10 00:00:00,In-store
3069,392,2022-12-07 00:00:00,Online
3070,1438,2022-06-09 00:00:00,In-store
3071,20,2022-10-24 00:00:00,Online
3072,1702,2022-12-30 00:00:00,Online
3073,1900,2022-04-02 00:00:00,Online
3074,20,2023-08-31 00:00:00,Online
3075,1681,2022-09-28 00:00:00,Online
3076,1554,2022-03-28 00:00:00,Online
3077,1073,2023-11-19 00:00:00,Online
3078,143,2023-08-09 00:00:00,In-store
3079,303,2021-07-14 00:00:00,In-store
3080,999,2022-11-28 00:00:00,In-store
3081,1068,2022-05-15 00:00:00,Online
3082,1348,2022-06-26 00:00:00,In-store
3083,2804,2023-05-05 00:00:00,Online
3084,1032,2021-10-02 00:00:00,Online
3085,1141,2023-03-29 00:00:00,Online
3086,605,2021-06-02 00:00:00,Online
3087,1185,2021-08-15 00:00:00,Online
3088,771,2022-05-05 00:00:00,Online
3089,2965,2024-03-22 00:00:00,Online
3090,2493,2022-10-02 00:00:00,In-store
3091,2453,2023-11-25 00:00:00,In-store
3092,200,2024-02-17 00:00:00,In-store
3093,317,2021-10-16 00:00:00,Online
3094,1342,2022-11-17 00:00:00,In-store
3095,1768,2024-01-06 00:00:00,Online
3096,441,2022-07-12 00:00:00,In-store
3097,2543,2023-02-06 00:00:00,In-store
3098,2422,2023-05-04 00:00:00,In-store
3099,2495,2023-08-19 00:00:00,In-store
3100,2793,2022-04-12 00:00:00,In-store
3101,1408,2021-05-26 00:00:00,In-store
3102,772,2024-02-02 00:00:00,In-store
3103,2103,2021-06-03 00:00:00,Online
3104,2585,2022-01-20 00:00:00,Online
3105,678,2023-07-29 00:00:00,Online
3106,2467,2022-01-04 00:00:00,In-store
3107,1624,2022-10-09 00:00:00,Online
3108,1108,2021-12-21 00:00:00,In-store
3109,2080,2023-12-28 00:00:00,Online
3110,1111,2022-02-28 00:00:00,In-store
3111,2977,2023-04-08 00:00:00,In-store
3112,1909,2023-03-06 00:00:00,Online
3113,408,2021-06-03 00:00:00,Online
3114,1829,2024-02-28 00:00:00,Online
3115,2138,2024-01-22 00:00:00,In-store
3116,485,2023-01-13 00:00:00,Online
3117,485,2021-10-11 00:00:00,In-store
3118,2057,2023-07-09 00:00:00,In-store
3119,2370,2022-05-11 00:00:00,In-store
3120,2824,2023-06-24 00:00:00,In-store
3121,61,2024-01-21 00:00:00,Online
3122,614,2022-12-18 00:00:00,In-store
3123,2895,2021-12-17 00:00:00,In-store
3124,1571,2023-03-09 00:00:00,In-store
3125,49,2023-08-28 00:00:00,Online
3126,1995,2022-11-19 00:00:00,Online
3127,2294,2022-08-12 00:00:00,Online
3128,253,2022-02-04 00:00:00,Online
3129,2242,2021-05-28 00:00:00,Online
3130,1691,2021-10-11 00:00:00,In-store
3131,2184,2023-02-23 00:00:00,Online
3132,368,2023-04-02 00:00:00,In-store
3133,296,2022-05-14 00:00:00,In-store
3134,2624,2022-07-03 00:00:00,Online
3135,1761,2023-09-27 00:00:00,Online
3136,1130,2021-09-25 00:00:00,In-store
3137,1594,2022-09-17 00:00:00,In-store
3138,120,2023-03-21 00:00:00,In-store
3139,2471,2021-07-14 00:00:00,In-store
3140,562,2021-12-22 00:00:00,Online
3141,262,2023-07-17 00:00:00,Online
3142,2247,2024-03-14 00:00:00,Online
3143,2725,2021-10-25 00:00:00,In-store
3144,1981,2022-01-09 00:00:00,In-store
3145,58,2021-09-02 00:00:00,Online
3146,165,2022-11-27 00:00:00,Online
3147,834,2021-07-28 00:00:00,Online
3148,2400,2021-07-13 00:00:00,In-store
3149,2368,2023-08-30 00:00:00,In-store
3150,2843,2022-02-22 00:00:00,In-store
3151,2106,2023-01-01 00:00:00,In-store
3152,1926,2023-11-28 00:00:00,Online
3153,1110,2023-12-14 00:00:00,Online
3154,197,2022-05-16 00:00:00,In-store
3155,1471,2022-12-21 00:00:00,Online
3156,923,2021-11-28 00:00:00,Online
3157,1109,2023-08-27 00:00:00,In-store
3158,549,2022-06-04 00:00:00,In-store
3159,2646,2021-10-10 00:00:00,Online
3160,158,2023-04-26 00:00:00,In-store
3161,2602,2022-01-07 00:00:00,In-store
3162,1612,2021-12-08 00:00:00,Online
3163,424,2022-01-13 00:00:00,In-store
3164,1570,2021-06-23 00:00:00,Online
3165,951,2023-08-07 00:00:00,In-store
3166,2471,2023-02-27 00:00:00,Online
3167,214,2024-02-17 00:00:00,Online
3168,973,2022-08-22 00:00:00,In-store
3169,2081,2024-05-03 00:00:00,In-store
3170,542,2024-01-16 00:00:00,Online
3171,1208,2022-08-30 00:00:00,In-store
3172,21,2022-01-10 00:00:00,Online
3173,2505,2021-11-19 00:00:00,Online
3174,201,2022-12-20 00:00:00,In-store
3175,523,2022-08-17 00:00:00,In-store
3176,2769,2023-12-06 00:00:00,Online
3177,543,2022-10-06 00:00:00,In-store
3178,2601,2022-12-10 00:00:00,Online
3179,2537,2021-12-27 00:00:00,In-store
3180,1155,2023-08-14 00:00:00,In-store
3181,1266,2023-03-19 00:00:00,Online
3182,835,2022-08-10 00:00:00,In-store
3183,397,2021-05-30 00:00:00,Online
3184,821,2022-02-15 00:00:00,Online
3185,2249,2023-04-04 00:00:00,Online
3186,2136,2022-11-08 00:00:00,Online
3187,2081,2024-01-25 00:00:00,In-store
3188,1685,2023-05-01 00:00:00,Online
3189,2474,2022-07-23 00:00:00,In-store
3190,752,2022-10-24 00:00:00,Online
3191,2782,2024-01-23 00:00:00,In-store
3192,209,2023-07-21 00:00:00,Online
3193,1972,2023-01-31 00:00:00,In-store
3194,1824,2021-07-27 00:00:00,Online
3195,2755,2022-08-25 00:00:00,In-store
3196,721,2022-09-22 00:00:00,Online
3197,1037,2024-04-15 00:00:00,Online
3198,2345,2023-06-01 00:00:00,Online
3199,224,2021-08-13 00:00:00,Online
3200,2361,2023-06-24 00:00:00,In-store
3201,482,2024-03-23 00:00:00,In-store
3202,2468,2023-03-23 00:00:00,In-store
3203,688,2022-06-03 00:00:00,In-store
3204,1509,2024-04-11 00:00:00,Online
3205,2149,2021-07-30 00:00:00,Online
3206,2500,2023-09-01 00:00:00,Online
3207,50,2021-09-01 00:00:00,In-store
3208,2616,2022-07-04 00:00:00,In-store
3209,1498,2022-09-14 00:00:00,Online
3210,1170,2022-04-22 00:00:00,Online
3211,2240,2023-11-18 00:00:00,Online
3212,2023,2022-06-15 00:00:00,Online
3213,2416,2022-03-18 00:00:00,Online
3214,1902,2023-01-17 00:00:00,In-store
3215,2719,2024-01-28 00:00:00,Online
3216,1903,2021-05-20 00:00:00,In-store
3217,2006,2021-09-25 00:00:00,In-store
3218,633,2022-09-19 00:00:00,Online
3219,2938,2023-11-15 00:00:00,In-store
3220,2667,2023-04-06 00:00:00,In-store
3221,944,2021-07-09 00:00:00,Online
3222,881,2022-08-07 00:00:00,In-store
3223,1258,2021-11-20 00:00:00,Online
3224,111,2022-07-21 00:00:00,In-store
3225,2481,2022-11-27 00:00:00,Online
3226,173,2021-08-21 00:00:00,Online
3227,2412,2022-04-14 00:00:00,In-store
3228,1800,2023-03-01 00:00:00,In-store
3229,2028,2024-04-15 00:00:00,Online
3230,1102,2021-12-03 00:00:00,Online
3231,1843,2023-03-31 00:00:00,Online
3232,2445,2021-12-24 00:00:00,Online
3233,85,2022-03-30 00:00:00,In-store
3234,2309,2023-04-11 00:00:00,Online
3235,938,2021-10-24 00:00:00,In-store
3236,421,2021-09-19 00:00:00,In-store
3237,1094,2021-05-29 00:00:00,In-store
3238,1007,2023-10-20 00:00:00,Online
3239,1958,2024-01-18 00:00:00,In-store
3240,2995,2021-07-09 00:00:00,Online
3241,2218,2021-10-30 00:00:00,In-store
3242,1456,2023-05-23 00:00:00,In-store
3243,1090,2023-09-24 00:00:00,Online
3244,2369,2023-03-19 00:00:00,Online
3245,2387,2022-03-29 00:00:00,Online
3246,2227,2022-06-18 00:00:00,Online
3247,2981,2021-05-12 00:00:00,In-store
3248,1914,2021-08-29 00:00:00,In-store
3249,160,2024-01-21 00:00:00,In-store
3250,2029,2023-10-19 00:00:00,Online
3251,1936,2023-06-10 00:00:00,In-store
3252,764,2023-01-24 00:00:00,Online
3253,24,2022-01-09 00:00:00,Online
3254,1725,2023-05-25 00:00:00,In-store
3255,771,2022-11-28 00:00:00,Online
3256,1735,2024-01-24 00:00:00,Online
3257,2274,2023-04-24 00:00:00,In-store
3258,398,2022-01-01 00:00:00,Online
3259,36,2023-08-22 00:00:00,Online
3260,1508,2022-12-17 00:00:00,In-store
3261,2031,2024-02-22 00:00:00,Online
3262,2386,2024-03-11 00:00:00,In-store
3263,2390,2024-02-22 00:00:00,Online
3264,2006,2024-01-30 00:00:00,Online
3265,2506,2021-11-20 00:00:00,In-store
3266,1852,2024-01-31 00:00:00,Online
3267,633,2021-08-14 00:00:00,Online
3268,2080,2022-10-23 00:00:00,Online
3269,769,2022-09-27 00:00:00,Online
3270,2868,2021-10-26 00:00:00,In-store
3271,21,2023-07-27 00:00:00,In-store
3272,2525,2024-03-30 00:00:00,Online
3273,711,2024-02-16 00:00:00,Online
3274,2743,2021-11-16 00:00:00,In-store
3275,2270,2023-02-16 00:00:00,In-store
3276,47,2022-04-20 00:00:00,In-store
3277,318,2023-09-01 00:00:00,Online
3278,674,2023-05-24 00:00:00,In-store
3279,2230,2021-06-16 00:00:00,Online
3280,1846,2022-06-20 00:00:00,In-store
3281,1673,2024-01-10 00:00:00,In-store
3282,954,2021-11-04 00:00:00,Online
3283,1346,2024-04-07 00:00:00,In-store
3284,2946,2021-06-06 00:00:00,Online
3285,1112,2023-10-15 00:00:00,Online
3286,1523,2023-11-13 00:00:00,In-store
3287,1322,2022-02-16 00:00:00,Online
3288,286,2023-06-09 00:00:00,Online
3289,2790,2022-07-01 00:00:00,In-store
3290,2769,2024-02-01 00:00:00,Online
3291,951,2024-05-03 00:00:00,Online
3292,2761,2022-02-18 00:00:00,In-store
3293,1942,2022-10-15 00:00:00,In-store
3294,1241,2023-05-07 00:00:00,Online
3295,2328,2023-07-27 00:00:00,Online
3296,2957,2022-09-11 00:00:00,Online
3297,433,2023-08-19 00:00:00,In-store
3298,742,2024-02-21 00:00:00,In-store
3299,1926,2024-05-08 00:00:00,Online
3300,1800,2023-07-06 00:00:00,Online
3301,1991,2021-10-04 00:00:00,Online
3302,177,2023-01-06 00:00:00,In-store
3303,1754,2022-12-08 00:00:00,Online
3304,2701,2024-04-07 00:00:00,Online
3305,2938,2022-05-08 00:00:00,Online
3306,2729,2024-01-11 00:00:00,In-store
3307,1348,2024-01-26 00:00:00,Online
3308,756,2021-08-04 00:00:00,Online
3309,294,2021-05-10 00:00:00,Online
3310,2465,2022-02-02 00:00:00,In-store
3311,2316,2022-10-14 00:00:00,In-store
3312,659,2021-10-20 00:00:00,In-store
3313,2893,2021-07-29 00:00:00,Online
3314,1587,2021-11-05 00:00:00,Online
3315,331,2021-11-30 00:00:00,In-store
3316,330,2022-03-16 00:00:00,In-store
3317,2218,2024-03-13 00:00:00,In-store
3318,103,2022-06-20 00:00:00,In-store
3319,557,2022-02-01 00:00:00,Online
3320,1267,2021-07-09 00:00:00,In-store
3321,194,2024-03-14 00:00:00,Online
3322,1235,2023-01-16 00:00:00,Online
3323,486,2021-07-20 00:00:00,Online
3324,2247,2023-06-02 00:00:00,Online
3325,909,2024-02-24 00:00:00,Online
3326,1119,2021-12-05 00:00:00,In-store
3327,35,2021-06-18 00:00:00,Online
3328,724,2024-02-16 00:00:00,In-store
3329,1577,2021-10-15 00:00:00,Online
3330,1659,2021-05-17 00:00:00,Online
