OrderDetailID,OrderID,ProductID,Quantity
1596,1596,377,6
1597,1597,329,6
1598,1598,286,7
1599,1599,185,9
1600,1600,182,5
1601,1601,323,3
1602,1602,168,5
1603,1603,423,8
1604,1604,291,2
1605,1605,17,5
1606,1606,170,8
1607,1607,356,8
1608,1608,480,7
1609,1609,57,8
1610,1610,486,6
1611,1611,135,4
1612,1612,442,2
1613,1613,252,4
1614,1614,122,5
1615,1615,237,8
1616,1616,67,3
1617,1617,88,2
1618,1618,266,1
1619,1619,236,2
1620,1620,404,5
1621,1621,264,2
1622,1622,309,9
1623,1623,438,1
1624,1624,327,9
1625,1625,119,7
1626,1626,348,7
1627,1627,306,1
1628,1628,108,2
1629,1629,464,1
1630,1630,225,8
1631,1631,86,2
1632,1632,270,3
1633,1633,459,9
1634,1634,28,6
1635,1635,69,7
1636,1636,419,1
1637,1637,401,9
1638,1638,230,6
1639,1639,148,5
1640,1640,403,1
1641,1641,14,9
1642,1642,425,2
1643,1643,399,4
1644,1644,98,6
1645,1645,465,7
1646,1646,277,6
1647,1647,366,7
1648,1648,227,1
1649,1649,401,7
1650,1650,386,6
1651,1651,363,6
1652,1652,143,5
1653,1653,77,5
1654,1654,440,3
1655,1655,124,1
1656,1656,121,5
1657,1657,401,2
1658,1658,464,2
1659,1659,279,8
1660,1660,46,7
1661,1661,444,9
1662,1662,62,4
1663,1663,337,5
1664,1664,92,2
1665,1665,335,3
1666,1666,12,1
1667,1667,300,7
1668,1668,77,1
1669,1669,348,9
1670,1670,206,5
1671,1671,139,5
1672,1672,32,6
1673,1673,342,6
1674,1674,52,8
1675,1675,14,1
1676,1676,340,1
1677,1677,201,1
1678,1678,176,3
1679,1679,356,2
1680,1680,394,2
1681,1681,160,8
1682,1682,218,1
1683,1683,240,7
1684,1684,85,8
1685,1685,189,5
1686,1686,68,3
1687,1687,308,8
1688,1688,217,7
1689,1689,55,3
1690,1690,68,4
1691,1691,2,6
1692,1692,441,8
1693,1693,191,5
1694,1694,363,6
1695,1695,147,2
1696,1696,29,3
1697,1697,168,5
1698,1698,38,6
1699,1699,121,4
1700,1700,133,2
1701,1701,143,4
1702,1702,51,6
1703,1703,157,6
1704,1704,450,3
1705,1705,93,3
1706,1706,104,5
1707,1707,8,2
1708,1708,487,9
1709,1709,61,4
1710,1710,229,7
1711,1711,307,8
1712,1712,274,1
1713,1713,366,9
1714,1714,474,9
1715,1715,425,3
1716,1716,315,7
1717,1717,320,2
1718,1718,296,9
1719,1719,478,8
1720,1720,191,9
1721,1721,143,4
1722,1722,20,7
1723,1723,310,9
1724,1724,176,4
1725,1725,379,5
1726,1726,403,4
1727,1727,205,3
1728,1728,493,8
1729,1729,454,4
1730,1730,323,5
1731,1731,336,2
1732,1732,108,1
1733,1733,324,6
1734,1734,305,8
1735,1735,376,7
1736,1736,433,3
1737,1737,91,4
1738,1738,1,5
1739,1739,27,2
1740,1740,4,3
1741,1741,284,3
1742,1742,180,9
1743,1743,36,6
1744,1744,170,3
1745,1745,412,8
1746,1746,130,9
1747,1747,30,9
1748,1748,305,1
1749,1749,51,7
1750,1750,215,7
1751,1751,442,5
1752,1752,483,4
1753,1753,453,5
1754,1754,151,9
1755,1755,339,2
1756,1756,444,2
1757,1757,14,7
1758,1758,160,8
1759,1759,281,9
1760,1760,229,3
1761,1761,477,5
1762,1762,9,6
1763,1763,476,2
1764,1764,370,3
1765,1765,496,2
1766,1766,39,1
1767,1767,319,5
1768,1768,62,3
1769,1769,313,1
1770,1770,489,1
1771,1771,122,5
1772,1772,120,4
1773,1773,263,3
1774,1774,177,7
1775,1775,464,9
1776,1776,205,9
1777,1777,26,6
1778,1778,22,3
1779,1779,209,1
1780,1780,2,9
1781,1781,190,6
1782,1782,443,7
1783,1783,367,7
1784,1784,423,1
1785,1785,335,3
1786,1786,72,3
1787,1787,478,2
1788,1788,287,7
1789,1789,328,9
1790,1790,312,2
1791,1791,131,9
1792,1792,329,5
1793,1793,299,8
1794,1794,295,3
1795,1795,126,3
1796,1796,8,7
1797,1797,433,5
1798,1798,327,1
1799,1799,462,3
1800,1800,240,9
1801,1801,87,9
1802,1802,370,5
1803,1803,374,1
1804,1804,305,5
1805,1805,455,6
1806,1806,218,2
1807,1807,53,2
1808,1808,452,7
1809,1809,251,8
1810,1810,15,9
1811,1811,320,8
1812,1812,476,5
1813,1813,423,5
1814,1814,160,4
1815,1815,424,5
1816,1816,151,8
1817,1817,192,9
1818,1818,456,6
1819,1819,55,3
1820,1820,143,1
1821,1821,25,7
1822,1822,90,2
1823,1823,217,8
1824,1824,95,9
1825,1825,397,2
1826,1826,78,3
1827,1827,71,2
1828,1828,354,5
1829,1829,188,3
1830,1830,161,8
1831,1831,24,4
1832,1832,360,8
1833,1833,271,7
1834,1834,157,3
1835,1835,237,5
1836,1836,44,2
1837,1837,470,9
1838,1838,295,8
1839,1839,363,4
1840,1840,80,1
1841,1841,212,8
1842,1842,337,2
1843,1843,227,3
1844,1844,101,6
1845,1845,408,9
1846,1846,75,7
1847,1847,472,7
1848,1848,430,6
1849,1849,53,5
1850,1850,214,9
1851,1851,80,7
1852,1852,175,7
1853,1853,143,6
1854,1854,357,8
1855,1855,420,4
1856,1856,424,7
1857,1857,78,6
1858,1858,374,6
1859,1859,264,3
1860,1860,162,6
1861,1861,220,1
1862,1862,422,6
1863,1863,234,1
1864,1864,395,6
1865,1865,485,1
1866,1866,393,6
1867,1867,82,3
1868,1868,312,3
1869,1869,390,5
1870,1870,46,6
1871,1871,121,4
1872,1872,258,8
1873,1873,32,7
1874,1874,414,4
1875,1875,303,9
1876,1876,72,3
1877,1877,328,7
1878,1878,163,6
1879,1879,397,6
1880,1880,52,1
1881,1881,107,3
1882,1882,54,9
1883,1883,381,2
1884,1884,240,8
1885,1885,90,7
1886,1886,87,4
1887,1887,285,9
1888,1888,108,2
1889,1889,469,1
1890,1890,418,2
1891,1891,400,8
1892,1892,150,7
1893,1893,301,5
1894,1894,361,7
1895,1895,473,1
1896,1896,302,7
1897,1897,487,3
1898,1898,414,1
1899,1899,487,9
1900,1900,174,1
1901,1901,211,9
1902,1902,282,3
1903,1903,150,4
1904,1904,188,3
1905,1905,238,2
1906,1906,111,5
1907,1907,432,4
1908,1908,13,9
1909,1909,289,5
1910,1910,381,4
1911,1911,259,2
1912,1912,381,2
1913,1913,329,2
1914,1914,496,1
1915,1915,81,1
1916,1916,167,8
1917,1917,186,2
1918,1918,156,9
1919,1919,491,2
1920,1920,317,4
1921,1921,31,3
1922,1922,247,2
1923,1923,140,9
1924,1924,34,6
1925,1925,112,9
1926,1926,248,7
1927,1927,105,4
1928,1928,437,5
1929,1929,463,4
1930,1930,153,8
1931,1931,382,5
1932,1932,455,1
1933,1933,290,8
1934,1934,105,4
1935,1935,300,8
1936,1936,116,5
1937,1937,183,7
1938,1938,278,4
1939,1939,418,4
1940,1940,166,2
1941,1941,335,7
1942,1942,351,4
1943,1943,126,4
1944,1944,34,8
1945,1945,85,3
1946,1946,379,7
1947,1947,145,3
1948,1948,435,2
1949,1949,274,2
1950,1950,224,9
1951,1951,63,7
1952,1952,411,6
1953,1953,497,7
1954,1954,191,6
1955,1955,325,3
1956,1956,203,6
1957,1957,351,6
1958,1958,346,1
1959,1959,303,2
1960,1960,403,2
1961,1961,139,5
1962,1962,354,3
1963,1963,210,9
1964,1964,92,7
1965,1965,280,9
1966,1966,409,6
1967,1967,26,9
1968,1968,404,3
1969,1969,83,1
1970,1970,32,6
1971,1971,164,4
1972,1972,382,2
1973,1973,186,7
1974,1974,146,2
1975,1975,378,2
1976,1976,277,1
1977,1977,393,7
1978,1978,189,7
1979,1979,171,1
1980,1980,399,8
1981,1981,195,2
1982,1982,95,7
1983,1983,142,3
1984,1984,211,8
1985,1985,206,1
1986,1986,164,2
1987,1987,167,6
1988,1988,13,2
1989,1989,145,4
1990,1990,371,9
1991,1991,288,6
1992,1992,84,2
1993,1993,137,8
1994,1994,333,1
1995,1995,102,3
1996,1996,203,7
1997,1997,199,9
1998,1998,59,7
1999,1999,192,7
2000,2000,296,6
2001,2001,425,1
2002,2002,53,7
2003,2003,262,3
2004,2004,420,2
2005,2005,134,5
2006,2006,199,3
2007,2007,12,1
2008,2008,3,3
2009,2009,201,5
2010,2010,265,1
2011,2011,81,8
2012,2012,304,2
2013,2013,118,6
2014,2014,436,8
2015,2015,348,4
2016,2016,294,6
2017,2017,148,3
2018,2018,159,6
2019,2019,277,2
2020,2020,484,3
2021,2021,1,7
2022,2022,256,7
2023,2023,320,1
2024,2024,437,7
2025,2025,253,8
2026,2026,275,8
2027,2027,155,8
2028,2028,119,8
2029,2029,138,8
2030,2030,425,3
2031,2031,32,4
2032,2032,455,2
2033,2033,116,2
2034,2034,69,1
2035,2035,34,7
2036,2036,234,9
2037,2037,210,1
2038,2038,73,6
2039,2039,178,1
2040,2040,107,5
2041,2041,456,4
2042,2042,122,2
2043,2043,466,5
2044,2044,422,3
2045,2045,165,3
2046,2046,121,5
2047,2047,161,8
2048,2048,58,2
2049,2049,103,1
2050,2050,154,6
2051,2051,71,9
2052,2052,294,3
2053,2053,404,1
2054,2054,92,3
2055,2055,126,2
2056,2056,234,6
2057,2057,332,6
2058,2058,311,9
2059,2059,208,4
2060,2060,80,4
2061,2061,196,9
2062,2062,418,6
2063,2063,463,1
2064,2064,478,5
2065,2065,349,4
2066,2066,485,1
2067,2067,32,8
2068,2068,199,7
2069,2069,489,8
2070,2070,25,3
2071,2071,242,9
2072,2072,440,3
2073,2073,263,9
2074,2074,475,3
2075,2075,458,1
2076,2076,99,1
2077,2077,405,7
2078,2078,142,5
2079,2079,402,6
2080,2080,106,2
2081,2081,250,6
2082,2082,315,7
2083,2083,283,2
2084,2084,205,5
2085,2085,206,2
2086,2086,51,3
2087,2087,453,3
2088,2088,109,2
2089,2089,9,1
2090,2090,445,9
2091,2091,205,6
2092,2092,271,2
2093,2093,282,7
2094,2094,487,3
2095,2095,244,9
2096,2096,156,9
2097,2097,98,7
2098,2098,410,6
2099,2099,234,4
2100,2100,17,5
2101,2101,73,8
2102,2102,396,9
2103,2103,462,1
2104,2104,248,9
2105,2105,218,6
2106,2106,371,3
2107,2107,338,8
2108,2108,306,4
2109,2109,59,6
2110,2110,445,3
2111,2111,493,2
2112,2112,236,8
2113,2113,193,1
2114,2114,105,5
2115,2115,171,6
2116,2116,441,1
2117,2117,301,1
2118,2118,273,2
2119,2119,324,2
2120,2120,168,5
2121,2121,295,9
2122,2122,200,5
2123,2123,13,4
2124,2124,204,1
2125,2125,305,1
2126,2126,12,9
2127,2127,310,1
2128,2128,373,2
2129,2129,70,5
2130,2130,326,5
2131,2131,38,1
2132,2132,349,8
2133,2133,495,3
2134,2134,211,1
2135,2135,401,1
2136,2136,129,3
2137,2137,206,3
2138,2138,96,4
2139,2139,442,4
2140,2140,372,8
2141,2141,431,7
2142,2142,444,5
2143,2143,168,9
2144,2144,255,6
2145,2145,441,8
2146,2146,458,7
2147,2147,440,7
2148,2148,272,4
2149,2149,341,6
2150,2150,167,3
2151,2151,59,8
2152,2152,477,5
2153,2153,464,7
2154,2154,267,1
2155,2155,91,8
2156,2156,377,4
2157,2157,92,2
2158,2158,250,2
2159,2159,487,4
2160,2160,242,4
2161,2161,183,7
2162,2162,386,1
2163,2163,391,6
2164,2164,441,8
2165,2165,214,5
2166,2166,231,7
2167,2167,191,1
2168,2168,328,1
2169,2169,129,6
2170,2170,284,2
2171,2171,133,3
2172,2172,465,1
2173,2173,345,5
2174,2174,440,9
2175,2175,25,5
2176,2176,212,3
2177,2177,223,7
2178,2178,416,5
2179,2179,497,3
2180,2180,219,9
2181,2181,257,8
2182,2182,344,7
2183,2183,77,8
2184,2184,489,1
2185,2185,115,6
2186,2186,150,8
2187,2187,142,7
2188,2188,216,4
2189,2189,350,1
2190,2190,141,3
2191,2191,184,8
2192,2192,162,5
2193,2193,347,8
2194,2194,99,9
2195,2195,286,6
2196,2196,290,8
2197,2197,361,4
2198,2198,68,1
2199,2199,450,9
2200,2200,497,5
2201,2201,183,6
2202,2202,231,9
2203,2203,66,2
2204,2204,478,8
2205,2205,258,4
2206,2206,368,7
2207,2207,109,9
2208,2208,140,6
2209,2209,11,8
2210,2210,49,7
2211,2211,285,5
2212,2212,394,1
2213,2213,489,7
2214,2214,441,6
2215,2215,351,4
2216,2216,73,6
2217,2217,73,2
2218,2218,355,4
2219,2219,161,5
2220,2220,458,4
2221,2221,134,3
2222,2222,261,3
2223,2223,12,9
2224,2224,208,7
2225,2225,44,1
2226,2226,389,4
2227,2227,427,8
2228,2228,347,3
2229,2229,387,4
2230,2230,272,3
2231,2231,66,9
2232,2232,128,5
2233,2233,10,3
2234,2234,273,3
2235,2235,24,8
2236,2236,311,3
2237,2237,282,7
2238,2238,479,1
2239,2239,422,4
2240,2240,196,4
2241,2241,348,8
2242,2242,482,8
2243,2243,116,6
2244,2244,403,7
2245,2245,409,2
2246,2246,166,9
2247,2247,458,5
2248,2248,6,3
2249,2249,164,4
2250,2250,294,7
2251,2251,283,3
2252,2252,444,7
2253,2253,141,7
2254,2254,60,2
2255,2255,127,6
2256,2256,468,5
2257,2257,136,9
2258,2258,487,9
2259,2259,184,4
2260,2260,175,6
2261,2261,163,7
2262,2262,66,2
2263,2263,230,5
2264,2264,417,4
2265,2265,185,9
2266,2266,93,7
2267,2267,165,3
2268,2268,151,7
2269,2269,415,6
2270,2270,141,2
2271,2271,321,3
2272,2272,315,7
2273,2273,151,1
2274,2274,265,9
2275,2275,208,6
2276,2276,421,6
2277,2277,339,2
2278,2278,457,6
2279,2279,487,4
2280,2280,56,9
2281,2281,305,1
2282,2282,21,8
2283,2283,431,2
2284,2284,197,6
2285,2285,368,4
2286,2286,63,7
2287,2287,116,2
2288,2288,232,5
2289,2289,206,5
2290,2290,353,6
2291,2291,342,9
2292,2292,103,8
2293,2293,320,9
2294,2294,34,6
2295,2295,81,5
2296,2296,194,8
2297,2297,404,9
2298,2298,92,5
2299,2299,284,4
2300,2300,187,4
2301,2301,247,6
2302,2302,327,2
2303,2303,457,6
2304,2304,60,7
2305,2305,374,4
2306,2306,11,8
2307,2307,455,9
2308,2308,143,7
2309,2309,196,1
2310,2310,353,2
2311,2311,173,9
2312,2312,465,1
2313,2313,204,7
2314,2314,305,6
2315,2315,34,6
2316,2316,392,3
2317,2317,27,1
2318,2318,476,6
2319,2319,420,4
2320,2320,251,3
2321,2321,276,8
2322,2322,290,4
2323,2323,398,5
2324,2324,280,8
2325,2325,278,7
2326,2326,282,6
2327,2327,428,6
2328,2328,391,9
2329,2329,78,2
2330,2330,6,9
2331,2331,305,3
2332,2332,26,1
2333,2333,94,3
2334,2334,215,7
2335,2335,45,2
2336,2336,466,8
2337,2337,330,3
2338,2338,125,5
2339,2339,332,8
2340,2340,85,5
2341,2341,371,5
2342,2342,126,4
2343,2343,193,4
2344,2344,402,3
2345,2345,352,4
2346,2346,216,9
2347,2347,433,9
2348,2348,374,2
2349,2349,290,1
2350,2350,413,7
2351,2351,48,4
2352,2352,18,5
2353,2353,83,2
2354,2354,331,9
2355,2355,244,5
2356,2356,461,9
2357,2357,347,2
2358,2358,492,1
2359,2359,193,3
2360,2360,162,8
2361,2361,36,9
2362,2362,379,5
2363,2363,129,8
2364,2364,11,8
2365,2365,338,5
2366,2366,335,8
2367,2367,271,9
2368,2368,285,6
2369,2369,2,8
2370,2370,75,9
2371,2371,242,6
2372,2372,230,7
2373,2373,459,4
2374,2374,85,2
2375,2375,306,2
2376,2376,389,9
2377,2377,404,1
2378,2378,262,3
2379,2379,152,4
2380,2380,234,9
2381,2381,243,9
2382,2382,9,4
2383,2383,59,2
2384,2384,164,3
2385,2385,425,8
2386,2386,322,2
2387,2387,79,3
2388,2388,178,2
2389,2389,172,6
2390,2390,469,1
2391,2391,40,4
2392,2392,83,2
2393,2393,240,7
2394,2394,41,3
2395,2395,385,2
2396,2396,467,1
2397,2397,264,4
2398,2398,252,4
2399,2399,473,6
2400,2400,416,3
2401,2401,241,4
2402,2402,48,5
2403,2403,4,2
2404,2404,430,1
2405,2405,251,7
2406,2406,113,4
2407,2407,58,7
2408,2408,145,1
2409,2409,396,2
2410,2410,439,1
2411,2411,303,1
2412,2412,38,9
2413,2413,426,8
2414,2414,162,6
2415,2415,268,7
2416,2416,297,6
2417,2417,68,2
2418,2418,260,7
2419,2419,413,5
2420,2420,41,3
2421,2421,302,2
2422,2422,407,7
2423,2423,419,8
2424,2424,282,2
2425,2425,203,6
2426,2426,48,1
2427,2427,216,4
2428,2428,45,6
2429,2429,450,7
2430,2430,193,8
2431,2431,153,7
2432,2432,478,9
2433,2433,423,7
2434,2434,124,9
2435,2435,21,3
2436,2436,380,9
2437,2437,146,5
2438,2438,335,9
2439,2439,9,3
2440,2440,141,3
2441,2441,442,1
2442,2442,387,9
2443,2443,346,7
2444,2444,342,6
2445,2445,292,9
2446,2446,78,6
2447,2447,266,3
2448,2448,322,2
2449,2449,251,6
2450,2450,282,9
2451,2451,176,1
2452,2452,58,2
2453,2453,243,7
2454,2454,96,5
2455,2455,337,2
2456,2456,372,8
2457,2457,236,2
2458,2458,443,6
2459,2459,196,8
2460,2460,166,2
2461,2461,11,4
2462,2462,169,9
2463,2463,91,2
2464,2464,256,6
2465,2465,237,7
2466,2466,231,5
2467,2467,410,2
2468,2468,231,2
2469,2469,229,3
2470,2470,224,7
2471,2471,329,7
2472,2472,96,6
2473,2473,203,7
2474,2474,160,1
2475,2475,54,1
2476,2476,323,5
2477,2477,268,6
2478,2478,89,7
2479,2479,473,5
2480,2480,255,3
2481,2481,142,5
2482,2482,86,8
2483,2483,101,9
2484,2484,182,2
2485,2485,211,6
2486,2486,146,5
2487,2487,70,6
2488,2488,398,1
2489,2489,315,6
2490,2490,400,9
2491,2491,41,6
2492,2492,243,3
2493,2493,287,3
2494,2494,174,7
2495,2495,101,6
2496,2496,316,5
2497,2497,207,5
2498,2498,1,7
2499,2499,471,7
2500,2500,210,5
2501,2501,363,8
2502,2502,50,9
2503,2503,451,4
2504,2504,303,4
2505,2505,222,1
2506,2506,28,5
2507,2507,178,1
2508,2508,340,2
2509,2509,360,8
2510,2510,161,6
2511,2511,410,6
2512,2512,373,1
2513,2513,487,5
2514,2514,112,3
2515,2515,146,5
2516,2516,366,6
2517,2517,47,9
2518,2518,166,3
2519,2519,289,7
2520,2520,234,6
2521,2521,318,9
2522,2522,201,9
2523,2523,137,5
2524,2524,427,5
2525,2525,175,7
2526,2526,116,6
2527,2527,108,4
2528,2528,246,2
2529,2529,385,5
2530,2530,493,3
2531,2531,455,1
2532,2532,427,6
2533,2533,263,1
2534,2534,73,5
2535,2535,73,6
2536,2536,390,8
2537,2537,41,1
2538,2538,361,5
2539,2539,199,2
2540,2540,322,6
2541,2541,348,9
2542,2542,248,8
2543,2543,470,4
2544,2544,58,4
2545,2545,435,6
2546,2546,202,2
2547,2547,180,9
2548,2548,299,7
2549,2549,214,2
2550,2550,395,2
2551,2551,476,9
2552,2552,310,4
2553,2553,63,2
2554,2554,293,1
2555,2555,71,5
2556,2556,66,3
2557,2557,348,3
2558,2558,353,6
2559,2559,438,5
2560,2560,309,4
2561,2561,113,1
2562,2562,225,2
2563,2563,91,8
2564,2564,293,1
2565,2565,293,9
2566,2566,263,2
2567,2567,421,4
2568,2568,261,5
2569,2569,435,4
2570,2570,352,3
2571,2571,400,8
2572,2572,147,1
2573,2573,256,3
2574,2574,313,9
2575,2575,421,1
2576,2576,293,1
2577,2577,252,7
2578,2578,103,1
2579,2579,265,7
2580,2580,148,9
2581,2581,147,7
2582,2582,148,6
2583,2583,318,4
2584,2584,75,2
2585,2585,166,9
2586,2586,221,9
2587,2587,250,1
2588,2588,95,5
2589,2589,81,6
2590,2590,443,3
2591,2591,316,9
2592,2592,50,3
2593,2593,138,1
2594,2594,476,3
2595,2595,435,8
2596,2596,440,5
2597,2597,32,5
2598,2598,152,8
2599,2599,3,8
2600,2600,430,4
2601,2601,431,2
2602,2602,479,4
2603,2603,405,9
2604,2604,99,5
2605,2605,26,4
2606,2606,2,8
2607,2607,122,7
2608,2608,296,8
2609,2609,199,6
2610,2610,441,6
2611,2611,317,8
2612,2612,280,5
2613,2613,126,6
2614,2614,314,5
2615,2615,484,2
2616,2616,68,2
2617,2617,71,6
2618,2618,244,7
2619,2619,4,4
2620,2620,55,4
2621,2621,234,8
2622,2622,216,6
2623,2623,164,4
2624,2624,475,5
2625,2625,143,9
2626,2626,464,2
2627,2627,99,2
2628,2628,224,1
2629,2629,331,6
2630,2630,286,2
2631,2631,229,4
2632,2632,489,4
2633,2633,377,8
2634,2634,399,9
2635,2635,280,4
2636,2636,100,7
2637,2637,353,8
2638,2638,216,7
2639,2639,261,1
2640,2640,484,3
2641,2641,230,8
2642,2642,301,6
2643,2643,26,9
2644,2644,83,3
2645,2645,139,5
2646,2646,490,2
2647,2647,221,1
2648,2648,366,1
2649,2649,123,8
2650,2650,208,7
2651,2651,241,6
2652,2652,267,9
2653,2653,381,5
2654,2654,350,3
2655,2655,343,8
2656,2656,97,8
2657,2657,120,6
2658,2658,417,6
2659,2659,324,8
2660,2660,228,8
2661,2661,243,6
2662,2662,348,3
2663,2663,401,2
2664,2664,285,7
2665,2665,458,1
2666,2666,271,2
2667,2667,247,6
2668,2668,138,2
2669,2669,357,6
2670,2670,61,8
2671,2671,83,8
2672,2672,50,3
2673,2673,277,9
2674,2674,112,9
2675,2675,311,5
2676,2676,440,4
2677,2677,227,3
2678,2678,342,4
2679,2679,345,6
2680,2680,371,4
2681,2681,37,3
2682,2682,240,1
2683,2683,262,4
2684,2684,99,1
2685,2685,215,9
2686,2686,319,5
2687,2687,434,2
2688,2688,110,8
2689,2689,499,4
2690,2690,28,4
2691,2691,65,8
2692,2692,469,3
2693,2693,157,2
2694,2694,385,2
2695,2695,86,8
2696,2696,387,5
2697,2697,423,9
2698,2698,382,1
2699,2699,375,7
2700,2700,83,5
2701,2701,119,3
2702,2702,399,7
2703,2703,397,9
2704,2704,169,5
2705,2705,166,5
2706,2706,46,7
2707,2707,225,4
2708,2708,91,2
2709,2709,189,1
2710,2710,174,8
2711,2711,204,1
2712,2712,172,9
2713,2713,43,8
2714,2714,385,1
2715,2715,192,8
2716,2716,264,4
2717,2717,346,8
2718,2718,2,9
2719,2719,454,2
2720,2720,394,9
2721,2721,311,2
2722,2722,156,8
2723,2723,350,8
2724,2724,363,5
2725,2725,151,9
2726,2726,164,9
2727,2727,50,8
2728,2728,400,7
2729,2729,304,6
2730,2730,479,5
2731,2731,26,2
2732,2732,467,2
2733,2733,245,5
2734,2734,402,2
2735,2735,473,8
2736,2736,171,3
2737,2737,5,9
2738,2738,10,2
2739,2739,315,8
2740,2740,311,3
2741,2741,305,7
2742,2742,409,4
2743,2743,489,4
2744,2744,124,4
2745,2745,272,7
2746,2746,273,2
2747,2747,213,6
2748,2748,114,3
2749,2749,321,4
2750,2750,51,2
2751,2751,419,5
2752,2752,47,5
2753,2753,176,9
2754,2754,321,5
2755,2755,206,2
2756,2756,392,9
2757,2757,316,7
2758,2758,3,5
2759,2759,317,7
2760,2760,32,5
2761,2761,247,2
2762,2762,352,4
2763,2763,100,7
2764,2764,86,5
2765,2765,371,3
2766,2766,41,8
2767,2767,235,3
2768,2768,325,2
2769,2769,57,5
2770,2770,396,2
2771,2771,249,1
2772,2772,325,4
2773,2773,200,1
2774,2774,163,8
2775,2775,94,6
2776,2776,368,4
2777,2777,88,2
2778,2778,89,4
2779,2779,421,5
2780,2780,215,2
2781,2781,482,6
2782,2782,191,8
2783,2783,274,1
2784,2784,488,5
2785,2785,68,4
2786,2786,243,2
2787,2787,15,4
2788,2788,409,5
2789,2789,288,7
2790,2790,175,4
2791,2791,208,1
2792,2792,68,1
2793,2793,124,9
2794,2794,361,6
2795,2795,392,9
2796,2796,304,7
2797,2797,295,9
2798,2798,42,4
2799,2799,217,7
2800,2800,439,4
2801,2801,315,6
2802,2802,397,5
2803,2803,384,1
2804,2804,457,8
2805,2805,163,5
2806,2806,389,8
2807,2807,386,5
2808,2808,35,6
2809,2809,196,5
2810,2810,115,2
2811,2811,348,1
2812,2812,367,2
2813,2813,10,6
2814,2814,396,5
2815,2815,110,9
2816,2816,158,4
2817,2817,192,4
2818,2818,451,3
2819,2819,194,8
2820,2820,367,4
2821,2821,302,6
2822,2822,39,4
2823,2823,36,3
2824,2824,91,3
2825,2825,75,6
2826,2826,496,8
2827,2827,482,5
2828,2828,226,4
2829,2829,187,6
2830,2830,16,5
2831,2831,426,2
2832,2832,101,1
2833,2833,193,5
2834,2834,78,3
2835,2835,354,8
2836,2836,147,8
2837,2837,46,5
2838,2838,440,9
2839,2839,342,5
2840,2840,229,9
2841,2841,442,4
2842,2842,380,1
2843,2843,337,5
2844,2844,181,3
2845,2845,320,8
2846,2846,350,6
2847,2847,126,7
2848,2848,313,9
2849,2849,359,6
2850,2850,276,7
2851,2851,494,5
2852,2852,438,2
2853,2853,219,6
2854,2854,350,3
2855,2855,364,8
2856,2856,227,2
2857,2857,342,8
2858,2858,25,8
2859,2859,396,4
2860,2860,364,2
2861,2861,197,3
2862,2862,223,3
2863,2863,161,2
2864,2864,169,5
2865,2865,483,7
2866,2866,467,9
2867,2867,227,5
2868,2868,138,6
2869,2869,483,3
2870,2870,77,1
2871,2871,385,2
2872,2872,76,7
2873,2873,38,3
2874,2874,30,2
2875,2875,373,1
2876,2876,62,5
2877,2877,69,2
2878,2878,477,1
2879,2879,214,7
2880,2880,122,7
2881,2881,318,9
2882,2882,491,4
2883,2883,299,3
2884,2884,75,8
2885,2885,135,3
2886,2886,281,3
2887,2887,281,4
2888,2888,485,7
2889,2889,401,7
2890,2890,94,4
2891,2891,335,6
2892,2892,5,8
2893,2893,224,3
2894,2894,275,7
2895,2895,359,5
2896,2896,405,6
2897,2897,96,5
2898,2898,341,8
2899,2899,349,4
2900,2900,112,9
2901,2901,130,2
2902,2902,323,7
2903,2903,209,7
2904,2904,339,8
2905,2905,137,2
2906,2906,480,3
2907,2907,370,5
2908,2908,400,8
2909,2909,239,3
2910,2910,161,5
2911,2911,369,8
2912,2912,93,1
2913,2913,134,8
2914,2914,383,6
2915,2915,264,9
2916,2916,360,1
2917,2917,31,6
2918,2918,289,1
2919,2919,119,9
2920,2920,441,6
2921,2921,484,8
2922,2922,467,3
2923,2923,109,7
2924,2924,433,1
2925,2925,389,5
2926,2926,91,8
2927,2927,334,8
2928,2928,204,4
2929,2929,128,8
2930,2930,427,2
2931,2931,484,6
2932,2932,430,4
2933,2933,43,5
2934,2934,97,2
2935,2935,57,2
2936,2936,222,9
2937,2937,68,5
2938,2938,252,2
2939,2939,210,7
2940,2940,179,8
2941,2941,137,4
2942,2942,367,5
2943,2943,481,2
2944,2944,318,1
2945,2945,300,4
2946,2946,475,8
2947,2947,417,2
2948,2948,116,5
2949,2949,252,1
2950,2950,237,5
2951,2951,11,5
2952,2952,242,9
2953,2953,437,4
2954,2954,356,8
2955,2955,471,9
2956,2956,274,1
2957,2957,476,9
2958,2958,481,7
2959,2959,285,6
2960,2960,158,6
2961,2961,460,4
2962,2962,121,7
2963,2963,328,4
2964,2964,353,8
2965,2965,285,3
2966,2966,47,2
2967,2967,25,7
2968,2968,223,5
2969,2969,64,8
2970,2970,354,1
2971,2971,124,1
2972,2972,337,4
2973,2973,357,2
2974,2974,447,4
2975,2975,338,4
2976,2976,170,6
2977,2977,266,4
2978,2978,118,3
2979,2979,240,8
2980,2980,498,6
2981,2981,342,5
2982,2982,289,2
2983,2983,245,7
2984,2984,460,6
2985,2985,187,4
2986,2986,178,3
2987,2987,14,2
2988,2988,173,4
2989,2989,19,6
2990,2990,281,7
2991,2991,28,2
2992,2992,328,6
